date,demand,rrp,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,year,month,day,weekday,month_sin,month_cos,fr_RRP,rrp_rolling_7,demand_rolling_7,day_of_year,is_weekend,is_summer,min_temperature_rolling_7,max_temperature_rolling_7,solar_exposure_rolling_7,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,demand_lag1,demand_lag7,demand_lag30,rrp_lag1,rrp_lag7,rrp_lag30
2016-01-14,0.4838634667934236,0.20424230953328992,117671.67,1962.237256,2724.665,0.0,0.020833334,1.1491755977445972,-0.32508570390859576,-1.3517584670912544,0.4,-1.5214910663342935,-0.19661427192013722,2016,1,14,3,0.5,0.866025404,19.62237256,-0.8871668239900219,-0.34083257496245367,-1.619196701746017,-0.6359258216325094,-0.6063959169037241,1.4896901778130496,0.7575541497988044,1.3024765695998093,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,1.186671182229768,-0.11128769175089742,125965.02,-0.16701449788777942,-1.1193272523326077,-0.5355436775902225
2016-01-15,0.3858413921939061,0.1696089292919096,113244.79,1629.500571,0.0,0.0,0.0,0.542287816468226,-0.13057118389807731,0.6635550860840457,1.0,-1.5214910663342935,-0.19661427192013722,2016,1,15,4,0.5,0.866025404,16.29500571,-0.8945939565971667,-0.36850599082932634,-1.6093377703984486,-0.6359258216325094,-0.6063959169037241,1.3360732486018154,0.5506769873078151,1.3384138759828517,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.07909354697880322,-0.32416127957422813,125807.495,-0.9300756884439266,-1.064671904475073,-0.5044550146853098
2016-01-16,0.24605482992629435,0.13294594144943664,103046.17,1277.264637,0.0,0.0,0.0,0.129604125200294,0.41760609976793056,2.3089693162081835,0.0,-1.5214910663342935,-0.19661427192013722,2016,1,16,5,0.5,0.866025404,12.77264637,-0.9450185198285721,-0.5106625322685602,-1.59947883905088,1.5725104500912732,-0.6063959169037241,1.1533936571073746,0.5825042430756594,1.3878276722595355,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-0.46307026454402217,-0.5265973506524709,116597.81,-1.1099166424221896,-0.9872053034442426,-1.0507821296119964
2016-01-17,0.3975230992571601,0.16370909188380184,114097.07,1572.818482,0.0,0.0,0.0,0.857869462731939,2.256652470776473,2.168662676430156,0.0,-1.5214910663342935,-0.19661427192013722,2016,1,17,6,0.5,0.866025404,15.72818482,-0.9812325471903652,-0.4769348746270571,-1.5896199077033117,1.5725104500912732,-0.6063959169037241,1.099420141438563,0.9676140378665771,1.5248386528448852,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-1.2362350410325857,-0.5654812586369738,106139.41,-1.300296751534548,-0.915916911088826,-0.9890482188679274
2016-01-18,0.8597106177394098,0.24376368563054826,147817.585,2341.934865,0.0,0.0,0.0,1.756063379020968,2.716414063528607,2.0283560366521285,0.0,-1.5214910663342935,-0.19661427192013722,2016,1,18,0,0.5,0.866025404,23.41934865,-0.9745770587351186,0.16696021414768644,-1.5797609763557432,-0.6359258216325094,-0.6063959169037241,1.1741527015953792,1.4100128930396145,1.72923208289844,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-0.3984582998168646,-1.0501970508851661,105218.515,-1.1405527622694522,-0.7671104750025067,-0.8097900645788477
2016-01-19,0.8706042742235087,0.2766061603505536,148612.37,2657.465607,0.0,0.0,0.0,1.5861348002635836,1.938355983486532,1.6201912663887768,0.0,-1.5214910663342935,-0.19661427192013722,2016,1,19,1,0.5,0.866025404,26.57465607,-0.9522062303976244,0.7078612515305903,-1.5699020450081749,-0.6359258216325094,-0.6063959169037241,1.2654924973425994,1.3909165395789078,1.6371427352918935,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,2.1579183906622648,-0.4768553791303651,125784.96,-0.7248528101014753,-0.6943958755423228,-0.4770653256117089
2016-01-20,0.7864350720405973,0.29930646847763953,142471.51,2875.556513,0.0,0.0,0.0,1.9259919577783517,1.6200594961965926,0.5232484463060187,1.0,-1.5214910663342935,-0.19661427192013722,2016,1,20,2,0.5,0.866025404,28.75556513,-0.9954650336801534,0.8214067076718268,-1.5600431136606066,-0.6359258216325094,-0.6063959169037241,1.3568322930898205,1.5277737393806405,1.4013041621531759,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,2.218171617753917,1.1869160090056363,129077.41,-0.5543115015867583,-0.16740613931392226,-0.4795954228627821
2016-01-21,0.7450294184304598,0.31149028880465335,139450.615,2992.61133,0.0,0.0,0.0,1.8531654240251871,1.1956641798100056,0.05130793068901788,0.8,-1.5214910663342935,-0.19661427192013722,2016,1,21,3,0.5,0.866025404,29.9261133,-0.906046834281078,1.111213940243799,-1.550184182313038,-0.6359258216325094,-0.6063959169037241,1.4772347511202473,1.8014881389841018,1.6483731435365945,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,1.752628568856365,0.07987204222313085,135930.08,-0.43643548022463025,-0.9309955462983729,0.30517924562877635
2016-01-22,0.6036418093213656,0.23774601268128998,129135.185,2284.120683,0.0,0.0,0.0,1.4890327552593645,0.5060217906818028,-1.020124591252281,1.6,-1.5214910663342935,-0.19661427192013722,2016,1,22,4,0.5,0.866025404,22.84120683,-0.8492374160488981,1.3528998711436009,-1.5403252509654697,-0.6359258216325094,-0.6063959169037241,1.6391552981266835,1.916066259748342,1.3518903658764927,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,1.523612328671866,-0.4620305363876704,158052.89,-0.37316848591340473,-1.1109609921883576,0.37923794654455495
2016-01-23,0.3152952057755012,0.1514772714659697,108097.845,1455.302509,0.0,0.0,0.0,1.440481732757255,0.34687354703683243,1.1099853035595868,7.0,-1.5214910663342935,-0.19661427192013722,2016,1,23,5,0.5,0.866025404,14.55302509,-0.8337868856630929,1.4297336298373415,-1.5304663196179011,1.5725104500912732,-0.6063959169037241,1.8633529785971326,1.9033353574412035,1.1407586908761183,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.7415921013927417,-1.2348227758648291,113802.21,-0.7561008152451009,-1.3014728887674358,-0.5389100053564857
2016-01-24,0.250853858524944,0.14831680820062632,103396.3,1424.938679,0.0,0.0,0.0,1.1734511089956516,0.3999229615851559,1.1354956017010462,5.2,-1.5214910663342935,-0.19661427192013722,2016,1,24,6,0.5,0.866025404,14.24938679,-0.8466202304117787,1.266979616561105,-1.5206073882703328,1.5725104500912732,-0.6063959169037241,1.917326494265945,1.5691491718788377,0.9588260773119643,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-0.8532638966750288,-0.3974497038964507,119477.515,-1.2040690069300124,-1.141618319380461,-0.8905073031654163
2016-01-25,0.3776834684752013,0.15496765744698154,112649.6,1488.836038,0.0,0.0,0.0,1.2948286652509258,0.17004216520908805,1.4288640303278306,0.4,-1.5214910663342935,-0.19661427192013722,2016,1,25,0,0.5,0.866025404,14.88836038,-0.9206540817524554,0.7320900060388156,-1.5107484569227643,-0.6359258216325094,-0.6063959169037241,1.8384421252115273,1.1108366888218768,0.8532602398117768,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-1.2096914318784115,2.1576952375929985,126553.115,-1.220480362815324,-0.7256306058288656,-0.8437752956957423
2016-01-26,0.3434614862980696,0.14194036393528842,110152.815,1363.677638,0.0,0.0,0.0,1.2462776427488163,1.6731089107449155,1.811518502449723,0.0,-1.5214910663342935,5.086100770986707,2016,1,26,1,0.5,0.866025404,13.63677638,-1.0329319364766678,0.1471370610574511,-1.500889525575196,-0.6359258216325094,-0.6063959169037241,1.7803168006451144,1.0630958051701107,0.8869514645458795,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-0.508192049973641,2.217919432636333,134583.25,-1.1859444594500201,-0.5549712429274537,-0.5040984288371564
2016-01-27,0.666456273130011,0.1839617540610582,133718.035,1767.393878,0.0,0.0,0.0,1.9259919577783517,1.6907920489276902,0.9824338128522894,0.0,-1.5214910663342935,-0.19661427192013722,2016,1,27,2,0.5,0.866025404,17.67393878,-1.129100803651634,0.01400054972572266,-1.4910305942276276,-0.6359258216325094,-0.6063959169037241,1.7803168006451144,1.0758267074772478,0.967810403907725,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-0.6974751310635338,1.7526006981687587,119950.37,-1.2535913618479118,-0.43701362384844905,-1.3388239504341366
2016-01-28,0.6726487648494488,0.1871351577701796,134169.83,1797.882032,0.0,0.0,0.0,2.1687470702889002,1.3371292852722012,0.5742690425889375,3.6,0.6572499977993861,-0.19661427192013722,2016,1,28,3,0.5,0.866025404,17.97882032,-1.2327821222059294,-0.06631787147190611,-1.481171662880059,-0.6359258216325094,-0.6063959169037241,1.8342903163139268,1.1012885120915232,1.0598997515142716,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,1.0890212825888859,1.5236948057759283,95093.295,-1.0353866461937982,-0.37370283401180804,-1.546714478661943
2016-01-29,0.5279827173017433,0.1835911208449928,123615.21,1763.833057,0.0,0.0,0.0,0.7364919064766648,-0.289719427543047,-0.025222963735360565,14.2,0.6572499977993861,-0.19661427192013722,2016,1,29,4,0.5,0.866025404,17.63833057,-1.2779338625888497,-0.15027426754756468,-1.4713127315324908,-0.6359258216325094,-0.6063959169037241,1.705584240488298,0.9580658611362233,1.2350941201316046,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,1.123272189103065,0.7420513823647349,96394.94,-1.0189080943912032,-0.7569002418847599,-1.405491119469384
2016-01-30,0.30818842735491536,0.1339112521951727,107579.345,1286.538762,0.0,0.0,0.0,0.2267061702045134,0.4352892379507046,1.212026496125425,1.2,0.6572499977993861,-0.19661427192013722,2016,1,30,5,0.5,0.866025404,12.86538762,-1.2925795633701185,-0.15816042488799162,-1.4614538001849222,1.5725104500912732,-0.6063959169037241,1.4979937956082514,0.9739794890201459,1.2530627733231259,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.3231187945044122,-0.8520361599931936,100048.44,-1.037311235439453,-1.205178532105849,-1.397512346234805
2016-01-31,0.2218421660583414,0.13183214565838544,101279.65,1266.563957,0.0,0.0,0.0,0.6151143502213906,0.32919040885405837,1.5053949247522092,10.6,0.6572499977993861,-0.19661427192013722,2016,1,31,6,0.5,0.866025404,12.66563957,-1.306323680995859,-0.19035374202322183,-1.451594868837354,1.5725104500912732,-0.6063959169037241,1.4025021909634299,0.9612485867130082,1.3181991411423901,3.429650127928504,-0.2945305932438472,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-0.8925717576022248,-1.208291956321779,111647.54,-1.2952841768395948,-1.2216012484795413,-1.1871299888854485
2016-02-01,0.5050612666664063,0.1773855808053805,121942.895,1704.213961,0.0,0.0,0.0,0.2752571927066229,0.6474868961439985,1.900804545944831,0.0,0.6572499977993861,-0.19661427192013722,2016,2,1,0,0.866025404,0.5,17.04213961,-1.2876326962836668,-0.049006805512109806,-1.4417359374897856,-0.6359258216325094,-0.6063959169037241,1.2281262172641922,1.0471821772861882,1.4013041621531765,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-1.3701562030096555,-0.5071305806107517,128552.135,-1.3060803653834874,-1.1870414382090648,-0.7074208540735142
2016-02-02,0.6701723575377048,0.20013971880124853,133989.155,1922.822032,0.0,0.0,0.0,0.9792470189872131,2.044454812583179,1.4033537321863712,0.0,0.6572499977993861,-0.19661427192013722,2016,2,2,1,0.866025404,0.5,19.22822032,-1.2391088774326433,0.3135334599843855,-1.431877006142217,-0.6359258216325094,-0.6063959169037241,1.1824563193905817,1.1140194143986617,1.3294295493870911,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.19633938187863786,-0.6963224586925884,116040.925,-1.0695347791102137,-1.254735168050958,-1.0360218375110521
2016-02-03,0.5139920953709105,0.1565369203454927,122594.475,1503.912572,0.0,0.0,0.0,1.634685822765694,0.18772530339186275,-0.44614288306944233,0.6,0.6572499977993861,-0.19661427192013722,2016,2,3,2,0.866025404,0.5,15.03912572,-1.2619743828372725,0.1443489964440007,-1.4220180747946487,-0.6359258216325094,-0.6063959169037241,1.1326346126193703,0.8434877403719837,1.0778684047057934,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,1.10957508635857,1.089313160398224,99622.64,-0.9513792350769854,-1.0363794038086467,-1.34525176683484
2016-02-04,0.4773292055080889,0.12574359285535824,119919.605,1208.068804,0.0,0.0,0.0,1.440481732757255,0.17004216520908805,0.9186580674986407,2.4,0.6572499977993861,-0.19661427192013722,2016,2,4,3,0.866025404,0.5,12.08068804,-1.3131597126707135,-0.07239066891086501,-1.4121591434470802,-0.6359258216325094,-0.6063959169037241,1.0080803456913423,0.6334278523042104,1.1385126092271771,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.24573613409260603,1.123547563664016,97656.445,-1.1777957389167077,-1.0198894450024136,-1.4033913787795136
2016-02-05,0.5652003059546922,0.1508004893997897,124411.225,1448.800394,1919.325,0.0,0.020833334,0.9549715077361584,1.6731089107449155,1.8497839496619124,0.0,0.6572499977993861,-0.19661427192013722,2016,2,5,4,0.866025404,0.5,14.48800394,-1.3404989617727396,-0.031091539744505094,-1.4023002120995118,-0.6359258216325094,-0.6063959169037241,1.0454466257697506,0.9867103913272837,1.4686866116213806,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.04295230003604025,0.3237797101082997,110932.505,-1.3376964287539104,-1.0383053253192231,-1.242042871038024
2016-02-06,0.5296521591756629,0.16130158760192131,123737.01,1549.688629,0.0,0.0,0.0,1.2462776427488163,2.238969332593698,1.824273651520453,0.0,0.6572499977993861,-0.19661427192013722,2016,2,6,5,0.866025404,0.5,15.49688629,-1.317662219396353,0.21465945050414406,-1.3924412807519435,1.5725104500912732,-0.6063959169037241,1.2198225994689893,1.3113484001592965,1.576498530770509,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.528970688602874,-0.8913250810598582,117873.58,-1.207583337081124,-1.296456844200951,-1.1119394382467798
2016-02-07,0.539243911420072,0.18807787165993547,124436.81,1806.93906,0.0,0.0,0.0,1.8774409352762422,1.37249556163775,1.7860082043082637,0.0,0.6572499977993861,-0.19661427192013722,2016,2,7,6,0.866025404,0.5,18.0693906,-1.2707672421937821,0.5668696864105297,-1.382582349404375,1.5725104500912732,-0.6063959169037241,1.4357166621442372,1.4991292091895794,1.625912327047193,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.3323525408128636,-1.3686794100840858,115064.265,-1.1530542236844954,-1.3072605062269476,-1.0574673680838615
2016-02-08,0.606273990088751,0.19041253874235964,129327.225,1829.369137,0.0,0.0,0.0,1.9017164465272964,0.5237049288645769,1.1227404526303169,0.0,0.6572499977993861,-0.19661427192013722,2016,2,8,0,0.866025404,0.5,18.29369137,-1.2599059921237477,0.6791821034474458,-1.3727234180568066,-0.6359258216325094,-0.6063959169037241,1.7138878582834989,1.4768501301520887,1.4889013464618428,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.3854048861876985,0.19706138410328655,112392.695,-1.0140128585210502,-1.070551175202586,-0.9802605385228557
2016-02-09,0.6329198175154744,0.21735032791560108,131271.265,2088.171212,0.0,0.0,0.0,1.4647572440083094,0.4883386524990281,1.6839670117424255,0.0,0.6572499977993861,-0.19661427192013722,2016,2,9,1,0.866025404,0.5,20.88171212,-1.2455566152121993,0.6378441899007233,-1.362864486709238,-0.6359258216325094,-0.6063959169037241,1.796924036235518,1.196770279395057,1.5383151427385262,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.7561507930271854,1.1098570606481641,111879.54,-1.0018896192530808,-0.9523138399575575,-0.9092112000334556
2016-02-10,0.646540434656599,0.23234588401384668,132265.005,2232.239495,0.0,0.0,0.0,1.4647572440083094,0.594437481595675,1.3778434340449117,0.0,0.6572499977993861,-0.19661427192013722,2016,2,10,2,0.866025404,0.5,22.32239495,-1.1823507527279993,0.78492870512797,-1.3530055553616698,-0.6359258216325094,-0.6063959169037241,1.7678613739523121,1.2699729676610994,1.8595048185369696,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.9035298749112868,0.24643433528673378,105482.695,-0.8620096055432791,-1.1788870768593822,-0.7609037617875876
2016-02-11,0.629253693006224,0.1931154334989092,131003.79,1855.336924,0.0,0.0,0.0,1.6104103115146386,0.6828531725095471,1.671211862671696,0.0,0.6572499977993861,-0.19661427192013722,2016,2,11,3,0.866025404,0.5,18.55336924,-1.12617935703853,0.9535142922068726,-1.3431466240141012,-0.6359258216325094,-0.6063959169037241,1.796924036235518,1.3622720093878484,1.9920236358244394,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.9788660248009521,0.043748209358885085,113049.145,-0.7841420946232543,-1.3388984552918302,-0.6884329987437187
2016-02-12,0.6682036359977994,0.22813749284049295,133845.52,2191.807804,0.0,0.0,0.0,1.2948286652509258,0.8773676925200656,1.709477309883885,0.0,0.6572499977993861,-0.19661427192013722,2016,2,12,4,0.866025404,0.5,21.91807804,-1.0616994885918682,1.0678136862832361,-1.333287692666533,-0.6359258216325094,-0.6063959169037241,1.855049360801931,1.2190493584325477,1.9673167376860974,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.883252401234329,0.5295324177826621,135006.11,-0.9878542820110081,-1.2086952949936047,-0.16321043567821372
2016-02-13,0.4899444567916438,0.18099425375047543,120839.995,1738.88392,0.0,0.0,0.0,1.537583777761474,1.8322571543898858,1.1354956017010462,0.0,0.6572499977993861,-0.19661427192013722,2016,2,13,5,0.866025404,0.5,17.3888392,-1.0452806920762214,1.023751360135541,-1.3234287613189646,1.5725104500912732,-0.6063959169037241,1.9048710675731417,1.145846670166506,1.846028328643328,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,1.0986860128691232,0.33300900728461463,120396.335,-0.8059950318201081,-1.1541284347244147,-0.9242392715267789
2016-02-14,0.26412763472502143,0.14750290628857876,104364.735,1417.119199,0.0,0.0,0.0,1.222002131497761,0.8066351397889682,1.0717198563473975,0.0,0.6572499977993861,-0.19661427192013722,2016,2,14,6,0.866025404,0.5,14.17119199,-1.0791101438648325,0.7184639125003107,-1.313569829971396,1.5725104500912732,-0.6063959169037241,1.7927722273379167,1.0439994517094042,1.7202477563026795,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.11272773324487723,0.3860357902401633,113244.79,-1.0507960022273843,-1.0149908204865805,-1.1036012329760583
2016-02-15,0.4902642275545217,0.18285113363532934,120863.325,1756.723705,0.0,0.0,0.0,0.6393898614724454,1.0895653507133594,1.3905985831156413,0.0,0.6572499977993861,-0.19661427192013722,2016,2,15,0,0.866025404,0.5,17.56723705,-1.085414479239645,0.5897317097738933,-1.3037108986238277,-0.6359258216325094,-0.6063959169037241,1.5768781646626693,1.145846670166506,1.767415470930423,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-1.136273672385588,0.7566030591277871,103046.17,-1.2247067159834875,-1.0028591891076968,-1.2934742793314935
2016-02-16,0.4381621528343882,0.1661354859827549,117062.035,1596.129817,0.0,0.0,0.0,0.5665633277192808,-0.27203628936027296,0.0002873344060988419,3.6,0.6572499977993861,-0.19661427192013722,2016,2,16,1,0.866025404,0.5,15.96129817,-1.128114947623819,0.3736155603692104,-1.2938519672762592,-0.6359258216325094,-0.6063959169037241,1.423261235451434,1.0089894703647742,1.4709326932703215,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.11449639745978861,0.9039111287718353,114097.07,-1.0411537713048542,-0.862882345782987,-1.1341557558778015
2016-02-17,0.4713283295308297,0.18252792730600353,119481.79,1753.618533,0.0,0.0,0.0,0.3238082152087324,0.20540844157463742,0.21712486860850447,0.6,0.6572499977993861,-0.19661427192013722,2016,2,17,2,0.866025404,0.5,17.53618533,-1.169650760389905,0.17918847298923482,-1.2839930359286909,-0.6359258216325094,-0.6063959169037241,1.2281262172641911,0.9389695076755167,1.2665392632167662,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,-0.17368215348320254,0.9792109791494378,147817.585,-1.1279532115919941,-0.7849609323725617,-0.7195629885138565
2016-02-18,0.5601787536382832,0.2661971896896094,125964.185,2557.462478,0.0,0.0,0.0,1.003522530238268,0.470655514316254,0.7783514277206137,1.2,0.6572499977993861,-0.19661427192013722,2016,2,18,3,0.866025404,0.5,25.57462478,-1.1087187121416118,0.10253829369587626,-1.2741341045811225,-0.6359258216325094,-0.6063959169037241,1.1243309948241684,0.9007768007541043,1.1093135477909548,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.009761227457755891,0.8836434254694111,148612.37,-1.0428320866813106,-0.9888141361366631,-0.5494759036387201
2016-02-19,0.5194360795309498,0.24536711844512732,122991.66,2357.339683,0.0,0.0,0.0,1.0763490639914326,0.36455668521960716,-0.42063258492798294,0.2,0.6572499977993861,-0.19661427192013722,2016,2,19,4,0.866025404,0.5,23.57339683,-1.0943534801964168,-0.06254415126261194,-1.264275173233554,-0.6359258216325094,-0.6063959169037241,1.0869647147457595,0.8084777590273554,0.7342179124179484,-0.29157493117351785,3.3952330350011595,-0.3118646146693445,-0.31091839290429074,-0.3165683452927334,-0.3099703031504985,-0.3165683452927334,-0.3146922565963122,-0.30997030315049856,-0.29256242035383856,-0.27953801078210616,-0.2660673215784981,0.5011962923278646,1.0989732338836304,142471.51,-0.6083622237671856,-0.806828996902029,-0.43191383598029404
